contact_id,session_id,topic_name,business_unit,application_channel,language,num_turns,contained,escalated_to_agent,csat_score,queue_name,session_duration_seconds,confidence_score,derived_resolution_score,session_start
CONT-DB9A324D,SESS-6F06E161,Subscription Management,Financial Services,Web,es,14,0,0,,,783,0.6654,0.4658,2026-03-19T01:03:48
CONT-991E28A2,SESS-64079FC2,Returns & Refunds,Travel,Kiosk,en,12,0,1,4.2,Tech-Escalation,424,0.501,0.4524,2026-04-03T18:52:00
CONT-9488DCDD,SESS-5B4E5836,Billing Inquiry,Technology,Web,en,2,0,0,,,121,0.6904,0.4833,2026-03-29T17:56:52
CONT-9270AB94,SESS-30913D78,Product Support,Travel,Web,en,9,0,0,,,673,0.4243,0.297,2026-04-01T00:58:57
CONT-774E8163,SESS-E2A80013,Billing Inquiry,Retail,IVR,en,9,1,0,,,150,0.6951,0.7866,2026-03-15T15:36:13
CONT-6D5E9281,SESS-7199D709,Order Status,Financial Services,Kiosk,es,10,0,1,,Tech-Escalation,619,0.6421,0.4495,2026-03-28T01:06:17
CONT-380DD753,SESS-CC90D87D,Loyalty Program,Financial Services,Kiosk,en,15,0,0,4.5,,833,0.3897,0.4259,2026-03-23T21:00:00
CONT-567D7A8D,SESS-0E29BF9A,Password Reset,Healthcare,IVR,en,3,1,0,,,102,0.825,0.8775,2026-04-05T11:43:10
CONT-7AEF2441,SESS-8D454D79,Password Reset,Travel,Kiosk,en,11,1,0,,,686,0.7173,0.8021,2026-04-01T15:01:03
CONT-E5738872,SESS-1EA64863,Subscription Management,Technology,Mobile App,en,5,1,0,,,134,0.4799,0.6359,2026-03-15T12:48:57
CONT-4CC7A8FD,SESS-EB489B84,Billing Inquiry,Financial Services,Kiosk,en,3,1,0,,,90,0.5724,0.7007,2026-03-19T23:37:31
CONT-18744FC5,SESS-186AAB32,Password Reset,Retail,Web,en,4,0,0,2.1,,138,0.354,0.2676,2026-03-07T16:46:48
CONT-2DCE9235,SESS-67D61AFE,Subscription Management,Healthcare,Mobile App,en,6,0,0,3.4,,355,0.1878,0.2791,2026-03-23T23:18:10
CONT-C8E4157A,SESS-C3F41A3E,Loyalty Program,Retail,Kiosk,en,15,0,1,,General-Service,1845,0.5739,0.4017,2026-04-01T14:04:20
CONT-3168E559,SESS-7DC96396,General Inquiry,Financial Services,IVR,en,19,0,1,2.2,General-Service,489,0.8667,0.4787,2026-03-13T01:44:33
CONT-6B316998,SESS-1BD9E3AE,Technical Troubleshooting,Financial Services,Web,de,14,1,0,,,1913,0.6238,0.7367,2026-03-12T20:16:16
CONT-88432A2F,SESS-3194D047,Subscription Management,Technology,Mobile App,es,7,1,0,,,284,0.5291,0.6704,2026-03-27T09:23:09
CONT-7D8B418F,SESS-695B6101,Subscription Management,Travel,Mobile App,en,15,1,0,1.3,,1202,0.4427,0.5551,2026-03-13T15:33:35
CONT-DF24FA34,SESS-9BFD0B94,Subscription Management,Technology,IVR,ja,8,1,0,2.5,,423,0.3041,0.5716,2026-03-21T03:39:53
CONT-690015D4,SESS-11E4CDA7,Billing Inquiry,Financial Services,Kiosk,en,10,1,0,4.9,,247,0.5451,0.812,2026-03-30T05:39:18
CONT-6ADC3FEB,SESS-029A133E,Order Status,Travel,Kiosk,en,8,0,0,,,331,0.3901,0.2731,2026-03-23T00:23:19
CONT-C1184734,SESS-0366BC66,Returns & Refunds,Retail,Partner API,en,8,1,0,,,586,0.5993,0.7195,2026-03-19T23:38:53
CONT-E8046C22,SESS-CB754748,Loyalty Program,Technology,Partner API,es,9,0,0,,,112,0.1888,0.1322,2026-03-20T20:07:08
CONT-5688C673,SESS-CEA8A735,Technical Troubleshooting,Travel,Mobile App,fr,15,1,0,2.7,,824,0.6312,0.7145,2026-03-15T14:21:53
CONT-27808E98,SESS-1C40811F,Loyalty Program,Technology,Mobile App,es,1,0,1,,Tech-Escalation,183,0.9353,0.6547,2026-03-26T18:22:10
CONT-093F336F,SESS-87A853D2,Subscription Management,Healthcare,Mobile App,en,20,0,0,,,935,0.774,0.5418,2026-03-11T15:20:51
CONT-977C1311,SESS-8E7827CE,Order Status,Travel,Partner API,fr,20,0,1,1.2,General-Service,662,0.8311,0.4044,2026-03-23T02:29:22
CONT-CD8A02FE,SESS-BB7CBB0A,Account Management,Technology,Kiosk,en,19,1,0,,,366,0.6123,0.7286,2026-03-23T21:33:14
CONT-EDDDEC0D,SESS-966D9642,Subscription Management,Travel,IVR,en,18,1,0,,,414,0.9911,0.9938,2026-04-03T17:08:00
CONT-315D9B75,SESS-E23C01E6,Technical Troubleshooting,Healthcare,IVR,en,15,1,0,1.2,,197,0.5134,0.5774,2026-04-02T23:28:34
CONT-3939688A,SESS-1307587D,Subscription Management,Healthcare,Partner API,pt,4,0,1,,Billing-Ops,232,0.5355,0.3748,2026-03-15T22:06:32
CONT-E49FC7BB,SESS-8ABF418C,Product Support,Technology,Web,en,17,0,1,,Tech-Escalation,503,0.5857,0.41,2026-04-04T13:40:03
CONT-6E77E927,SESS-2118F42D,Product Support,Retail,Kiosk,en,20,0,0,,,1093,0.7002,0.4901,2026-03-25T13:42:07
CONT-E697D373,SESS-9529E670,Subscription Management,Healthcare,Mobile App,en,16,0,1,,Billing-Ops,359,0.3465,0.2426,2026-03-14T01:16:45
CONT-FC6C3D69,SESS-9451AB16,Account Management,Retail,Partner API,en,7,1,0,4.4,,164,0.5629,0.7892,2026-03-13T12:02:15
CONT-BF6222E6,SESS-C7D4AC8C,Product Support,Healthcare,Kiosk,es,3,0,0,4.0,,82,0.6281,0.4912,2026-03-08T06:14:13
CONT-62012623,SESS-1C149F92,Account Management,Healthcare,Mobile App,en,14,1,0,,,965,0.8771,0.914,2026-04-03T02:35:58
CONT-EB5B73E2,SESS-A33F4BF4,Password Reset,Healthcare,Kiosk,en,20,1,0,3.3,,1148,0.7732,0.8073,2026-03-18T14:40:41
CONT-BA2FEA46,SESS-039A577E,General Inquiry,Travel,Partner API,en,14,0,1,2.4,Tech-Escalation,2064,0.4871,0.3388,2026-03-19T16:23:22
CONT-50358988,SESS-0314AD88,Billing Inquiry,Retail,Partner API,en,5,0,1,,Billing-Ops,104,0.8768,0.6138,2026-03-08T11:31:28
CONT-C9A5AE2E,SESS-EA32A911,Returns & Refunds,Financial Services,Web,fr,3,0,0,1.7,,111,0.6607,0.3663,2026-03-26T20:22:32
CONT-827F07C7,SESS-7DEC9D37,Product Support,Travel,Kiosk,en,19,1,0,,,1236,0.55,0.685,2026-03-29T18:11:29
CONT-BB67483F,SESS-B2410D8D,Product Support,Financial Services,Partner API,en,13,1,0,,,1408,0.711,0.7977,2026-04-02T07:24:05
CONT-5A649855,SESS-DF615B7D,Returns & Refunds,Technology,Web,en,4,1,0,,,227,0.5928,0.715,2026-04-05T19:46:52
CONT-FB242B56,SESS-428AD137,Subscription Management,Technology,Kiosk,en,1,0,0,4.0,,61,0.8926,0.597,2026-03-29T05:01:29
CONT-E6F0B5FB,SESS-A684D669,General Inquiry,Healthcare,Partner API,en,12,1,0,3.0,,818,0.5961,0.7184,2026-03-17T00:46:38
CONT-4008DE24,SESS-018FDE38,Product Support,Retail,Web,pt,18,1,0,,,1373,0.6396,0.7477,2026-03-25T15:54:22
CONT-112DF6B2,SESS-ADDB6151,Technical Troubleshooting,Technology,Partner API,en,4,1,0,,,82,0.686,0.7802,2026-03-22T18:02:26
CONT-969D1A37,SESS-37525313,Order Status,Healthcare,Web,zh,13,1,0,,,489,0.6037,0.7226,2026-04-05T21:11:38
CONT-5DBA3F91,SESS-855079C7,Loyalty Program,Travel,Partner API,en,5,1,0,1.9,,231,0.7201,0.702,2026-03-21T17:37:03
CONT-781B0394,SESS-360C0FD3,Loyalty Program,Retail,Kiosk,en,5,1,0,,,268,0.4538,0.6177,2026-03-09T18:52:01
CONT-93EE4DCC,SESS-B376566C,General Inquiry,Retail,Kiosk,en,12,0,0,,,378,0.6917,0.4842,2026-03-10T22:30:23
CONT-2520C83F,SESS-BE731082,Technical Troubleshooting,Financial Services,Mobile App,en,3,0,0,,,137,0.7594,0.5316,2026-03-22T15:09:49
CONT-7B0643E6,SESS-79A7B512,General Inquiry,Technology,Partner API,en,3,0,0,,,64,0.5393,0.3775,2026-03-14T09:17:29
CONT-BDA56C3F,SESS-DAD81789,Loyalty Program,Technology,Partner API,fr,20,1,0,4.0,,884,0.5099,0.744,2026-03-11T11:00:32
CONT-22541C5A,SESS-301754B5,Account Management,Retail,Kiosk,es,3,1,0,,,73,0.5467,0.6827,2026-03-21T23:36:11
CONT-D8FA1586,SESS-EBA47C32,Loyalty Program,Financial Services,IVR,pt,11,1,0,,,233,0.8643,0.905,2026-04-02T20:35:49
CONT-B9BA6206,SESS-9B507A56,General Inquiry,Travel,Mobile App,en,6,0,0,2.7,,444,0.5438,0.3795,2026-03-27T20:57:24
CONT-8C7F1F24,SESS-73E2AB31,General Inquiry,Retail,Mobile App,en,12,0,1,3.3,General-Service,914,0.4772,0.3889,2026-04-05T02:10:17
CONT-D853E394,SESS-91353D51,Returns & Refunds,Healthcare,IVR,es,18,1,0,,,3033,0.6325,0.7427,2026-03-15T23:39:45
CONT-C17EE89E,SESS-797B01E4,Technical Troubleshooting,Retail,IVR,es,3,1,0,,,179,1.0,1.0,2026-03-10T05:13:43
CONT-12DE6B83,SESS-AD617AB8,Password Reset,Retail,Mobile App,en,15,0,0,,,399,0.6688,0.4682,2026-03-17T22:39:35
CONT-7977D5B1,SESS-E265CD0A,Returns & Refunds,Technology,Web,en,2,1,0,3.7,,46,0.7449,0.82,2026-03-07T23:29:37
CONT-993CFFBB,SESS-289EF951,Technical Troubleshooting,Travel,Kiosk,de,20,1,0,,,700,0.9003,0.9302,2026-03-13T00:53:14
CONT-1DFA5460,SESS-6A9517CF,Password Reset,Technology,Partner API,es,18,1,0,2.4,,571,0.4792,0.6357,2026-03-21T20:14:24
CONT-F965BA7B,SESS-DB530FFD,Password Reset,Retail,Mobile App,ja,11,1,0,,,779,0.9068,0.9348,2026-03-27T14:58:07
CONT-0B461551,SESS-B0EE0FD9,Product Support,Retail,Partner API,en,6,1,0,3.4,,450,0.8578,0.8471,2026-03-07T02:40:58
CONT-C8E4157A,SESS-2BA93919,Billing Inquiry,Retail,Partner API,fr,13,1,0,,,743,0.5817,0.7072,2026-04-02T11:19:26
CONT-8B8CC16F,SESS-8EA2BDFB,Product Support,Healthcare,Web,es,14,0,0,,,496,0.8222,0.5755,2026-03-18T03:53:22
CONT-2327D992,SESS-A70757F4,Billing Inquiry,Financial Services,Web,en,2,1,0,,,31,0.5784,0.7049,2026-03-27T20:23:04
CONT-22F34A49,SESS-A2BC8A55,Password Reset,Healthcare,Mobile App,pt,14,1,0,,,285,0.4713,0.6299,2026-03-24T03:11:42
CONT-9B83DB99,SESS-DD54301F,Product Support,Retail,IVR,es,5,0,1,,Billing-Ops,164,0.5865,0.4106,2026-03-16T01:29:44
CONT-9DD028AA,SESS-4D6FC58B,Product Support,Technology,Kiosk,de,1,1,0,,,48,0.8159,0.8711,2026-03-16T22:49:20
CONT-69E21CDA,SESS-492B1205,Order Status,Retail,Kiosk,en,16,0,0,3.9,,508,0.7382,0.5293,2026-03-22T03:35:07
CONT-F178432D,SESS-82A5E251,General Inquiry,Financial Services,IVR,es,4,1,0,,,155,0.3986,0.579,2026-03-07T11:10:07
CONT-4FADD073,SESS-AAA632C5,Returns & Refunds,Travel,Kiosk,es,12,0,1,,Tier1-Support,474,0.601,0.4207,2026-03-12T06:02:24
CONT-098D266A,SESS-097EFEC6,Returns & Refunds,Travel,Partner API,ja,9,1,0,,,269,0.6142,0.7299,2026-04-04T04:36:46
CONT-112DF6B2,SESS-3A599D10,General Inquiry,Retail,IVR,en,1,0,1,,Tier1-Support,32,0.7924,0.5547,2026-03-27T04:31:02
CONT-A92EF68D,SESS-62877B89,Subscription Management,Technology,IVR,en,1,1,0,3.3,,93,0.6491,0.7576,2026-04-04T16:34:17
CONT-4B260D9C,SESS-A76A2DB8,Product Support,Technology,Partner API,en,1,0,1,4.8,Billing-Ops,140,0.4611,0.4724,2026-04-02T15:39:40
CONT-EE2FD574,SESS-3717FF1F,Billing Inquiry,Retail,Partner API,en,16,0,1,,Tier1-Support,1204,0.7847,0.5493,2026-03-11T11:58:04
CONT-7988F2DA,SESS-4E58728E,Order Status,Travel,IVR,fr,13,1,0,,,183,0.6504,0.7553,2026-04-04T07:06:26
CONT-995911CE,SESS-8AAC354D,Order Status,Travel,Partner API,ja,19,0,1,,Billing-Ops,613,0.9075,0.6352,2026-03-27T14:21:54
CONT-48EF8892,SESS-F5DAAF64,Password Reset,Healthcare,Kiosk,en,8,1,0,,,147,0.6196,0.7337,2026-03-15T14:59:49
CONT-A68799A2,SESS-657CA666,Technical Troubleshooting,Travel,Partner API,en,10,1,0,,,396,0.26,0.482,2026-03-17T04:10:00
CONT-BB626213,SESS-3A6B638C,General Inquiry,Healthcare,Kiosk,en,14,1,0,,,297,0.5006,0.6504,2026-03-24T21:02:26
CONT-EC3DD941,SESS-29FF15BA,Billing Inquiry,Retail,Partner API,en,5,1,0,,,148,0.7336,0.8135,2026-04-02T05:24:06
CONT-9241492D,SESS-B2682DA4,Product Support,Retail,Mobile App,fr,16,1,0,2.7,,718,0.622,0.7108,2026-03-31T06:43:11
CONT-64A2E813,SESS-A642461B,Password Reset,Healthcare,IVR,fr,15,1,0,4.3,,914,0.5365,0.7726,2026-03-14T04:17:57
CONT-8CB4E55B,SESS-D0EA0A1E,Order Status,Healthcare,Mobile App,es,4,0,1,,Billing-Ops,289,0.5627,0.3939,2026-03-22T16:00:15
CONT-43FA4E7C,SESS-BA71ADFB,Password Reset,Retail,Kiosk,fr,16,1,0,,,1581,0.4271,0.599,2026-03-11T06:09:36
CONT-DDA92D66,SESS-FDC79CA5,Account Management,Retail,IVR,en,9,0,0,4.7,,227,0.7134,0.5674,2026-03-17T15:11:29
CONT-A2A5BB3B,SESS-45A807BB,Product Support,Healthcare,Mobile App,en,6,1,0,3.2,,339,0.7208,0.7803,2026-03-25T14:32:53
CONT-9D1087BB,SESS-02387355,Product Support,Financial Services,Mobile App,es,18,1,0,,,827,0.2151,0.4506,2026-04-02T23:17:05
CONT-E697D373,SESS-7CA3EC92,General Inquiry,Retail,Partner API,fr,18,1,0,3.4,,668,0.7006,0.7842,2026-03-19T18:41:59
CONT-8DFD980A,SESS-C15F4E2B,Product Support,Financial Services,Kiosk,en,5,0,1,,Tech-Escalation,132,0.7718,0.5403,2026-03-23T10:28:00
CONT-EEB1E699,SESS-B24F17DC,Password Reset,Financial Services,Partner API,en,12,1,0,,,222,0.6223,0.7356,2026-03-09T11:14:19
CONT-43347F97,SESS-EAF603C5,Technical Troubleshooting,Retail,Partner API,en,16,0,0,,,327,0.3355,0.2348,2026-04-05T06:18:43
CONT-AA75BEEC,SESS-01F56708,Technical Troubleshooting,Retail,Kiosk,en,13,1,0,3.7,,887,0.7789,0.8336,2026-03-16T09:33:14
CONT-597060FA,SESS-97F599A8,Product Support,Retail,Mobile App,pt,20,1,0,,,1083,0.6379,0.7465,2026-03-21T19:18:51
CONT-0CAFA653,SESS-B606773B,Product Support,Healthcare,Web,en,6,1,0,,,129,0.7532,0.8272,2026-03-14T09:25:39
CONT-7D639276,SESS-FB2D885F,Returns & Refunds,Retail,Kiosk,es,19,1,0,,,362,0.4313,0.6019,2026-03-12T00:48:47
CONT-8AB8E81B,SESS-C406EDBE,Subscription Management,Travel,Web,en,13,0,1,,Tech-Escalation,417,0.9522,0.6665,2026-04-01T07:46:13
CONT-A9F2804D,SESS-D1DECABA,General Inquiry,Travel,Mobile App,fr,5,0,0,,,226,0.5227,0.3659,2026-03-08T18:02:02
CONT-23E7A094,SESS-33B65FA3,Account Management,Travel,Mobile App,en,3,1,0,,,61,0.7469,0.8228,2026-03-07T07:18:06
CONT-36273E76,SESS-DEB935EB,Technical Troubleshooting,Healthcare,Mobile App,es,20,1,0,3.4,,431,0.4594,0.6878,2026-03-24T17:35:17
CONT-3E555CE6,SESS-B6815DCB,General Inquiry,Financial Services,IVR,en,14,1,0,,,569,0.2453,0.4717,2026-04-01T01:30:14
CONT-AB5BFAC5,SESS-4C9CC742,Account Management,Technology,Web,zh,13,1,0,1.1,,539,0.5673,0.5929,2026-04-01T12:15:18
CONT-EEDBB9F4,SESS-EEEFD56A,Product Support,Retail,Web,es,7,1,0,,,903,0.5604,0.6923,2026-03-15T11:13:01
CONT-20559818,SESS-D5B6A789,Account Management,Technology,Kiosk,en,11,0,1,3.2,Tech-Escalation,491,0.7724,0.501,2026-03-11T18:04:11
CONT-8FE905CC,SESS-C9765E2D,Technical Troubleshooting,Retail,Web,en,12,1,0,1.5,,350,0.976,0.7804,2026-04-02T06:22:14
CONT-ECE3A7FB,SESS-9BF28906,Password Reset,Retail,IVR,en,10,1,0,4.4,,159,0.5573,0.7869,2026-03-18T13:52:35
CONT-75062126,SESS-05235AA0,Returns & Refunds,Travel,IVR,en,9,1,0,4.6,,330,0.3835,0.7294,2026-04-04T19:52:30
CONT-444E252F,SESS-178023CB,Password Reset,Technology,IVR,es,4,1,0,,,337,0.8193,0.8735,2026-03-14T10:50:30
CONT-1CB897BF,SESS-16651D8A,Returns & Refunds,Healthcare,Web,en,2,0,1,,Tier1-Support,75,0.6491,0.4544,2026-03-09T03:28:50
CONT-78291EF1,SESS-5C985342,Billing Inquiry,Retail,Partner API,es,15,0,0,2.6,,1080,0.7932,0.4733,2026-03-12T15:58:50
CONT-714ECCCD,SESS-21B82D6E,Product Support,Technology,Mobile App,fr,12,1,0,,,328,0.7806,0.8464,2026-03-12T22:16:00
CONT-D3C6AA8A,SESS-FE4AFEE0,Password Reset,Technology,Partner API,es,19,1,0,4.3,,2211,0.7746,0.8678,2026-03-15T00:39:15
CONT-E520E76E,SESS-491D58B8,Account Management,Travel,Mobile App,en,15,0,1,2.5,General-Service,405,0.66,0.414,2026-03-13T00:57:41
CONT-16B7B293,SESS-B757ECE9,Order Status,Technology,Mobile App,fr,9,1,0,,,433,1.0,1.0,2026-03-18T08:38:33
CONT-EE58A101,SESS-6EB5CAC2,Returns & Refunds,Retail,IVR,pt,15,1,0,,,939,0.7411,0.8188,2026-03-19T01:43:16
CONT-69E21CDA,SESS-9FC43D52,Loyalty Program,Financial Services,Kiosk,fr,17,0,0,,,166,0.3259,0.2281,2026-04-01T06:51:33
CONT-CF0D3C38,SESS-5CC7482A,Account Management,Retail,Kiosk,en,1,0,1,,General-Service,142,0.8542,0.5979,2026-03-07T05:22:34
CONT-2EE84C76,SESS-01325DD6,Product Support,Financial Services,Mobile App,en,3,1,0,,,139,0.6832,0.7782,2026-04-05T02:14:08
CONT-FCE6F04A,SESS-53259C6E,Loyalty Program,Financial Services,Kiosk,en,4,1,0,1.3,,107,0.7109,0.6624,2026-04-03T15:45:59
CONT-66D637F7,SESS-96E3BA94,Technical Troubleshooting,Financial Services,Web,fr,9,1,0,2.3,,805,0.5917,0.6747,2026-03-16T06:01:32
CONT-5B8CDBEB,SESS-4FCC3830,Subscription Management,Technology,Partner API,fr,18,1,0,,,842,0.6723,0.7706,2026-03-08T08:38:35
CONT-646FC26D,SESS-23DC4F74,Account Management,Travel,IVR,fr,7,0,1,,General-Service,170,0.9728,0.681,2026-04-02T08:13:52
CONT-CB96B03C,SESS-D51E141E,Account Management,Technology,IVR,en,13,1,0,,,856,0.8816,0.9171,2026-03-19T09:13:31
CONT-009E296B,SESS-F019482D,General Inquiry,Retail,Web,ja,1,1,0,4.5,,24,0.4743,0.7597,2026-03-16T06:58:45
CONT-4B83C6E3,SESS-8C55A011,Loyalty Program,Retail,Mobile App,fr,5,0,0,3.4,,765,0.5119,0.4088,2026-03-23T11:40:16
CONT-E6744495,SESS-BD6CCFFA,Product Support,Financial Services,Web,en,1,1,0,,,50,0.0882,0.3617,2026-03-09T09:33:23
CONT-6B3A8370,SESS-080D5610,Subscription Management,Financial Services,IVR,en,4,1,0,2.6,,188,0.6031,0.6972,2026-03-08T05:18:07
CONT-C7077483,SESS-9601EB39,Account Management,Travel,Partner API,en,11,0,0,,,1218,0.6411,0.4488,2026-03-13T12:11:55
CONT-7E25C95B,SESS-BF187C5F,Technical Troubleshooting,Retail,Web,en,11,0,1,,Tier1-Support,823,0.8441,0.5909,2026-03-22T08:22:43
CONT-B26F889E,SESS-A8E6CB73,Loyalty Program,Technology,Kiosk,en,12,1,0,2.5,,1012,0.5106,0.6542,2026-03-25T18:24:55
CONT-34959653,SESS-A023463D,Subscription Management,Travel,Partner API,fr,15,1,0,,,447,0.5391,0.6774,2026-03-26T15:01:34
CONT-49A9E28C,SESS-CF60B628,Password Reset,Retail,IVR,zh,20,1,0,,,793,0.8168,0.8718,2026-03-11T17:32:34
CONT-3414746D,SESS-7745BDCA,Order Status,Financial Services,Kiosk,en,13,0,1,2.5,Tech-Escalation,582,0.566,0.3764,2026-03-22T12:04:27
CONT-76BBD915,SESS-0AAF06E8,Order Status,Financial Services,Partner API,en,4,0,1,4.4,General-Service,201,0.6051,0.506,2026-03-31T17:28:13
CONT-689758E5,SESS-62DC556B,Loyalty Program,Retail,Partner API,de,6,1,0,2.9,,449,0.8424,0.811,2026-03-20T08:37:10
CONT-F178432D,SESS-F618CB65,Order Status,Travel,IVR,ja,11,1,0,,,429,0.248,0.4736,2026-03-09T06:38:54
CONT-827F07C7,SESS-A079E72A,Subscription Management,Travel,IVR,de,9,0,0,,,325,0.7951,0.5566,2026-03-10T11:17:50
CONT-B2DE920C,SESS-9EEFB333,Loyalty Program,Healthcare,Partner API,en,2,1,0,,,106,0.5413,0.6789,2026-03-30T07:57:13
CONT-0EBD5A52,SESS-247FD731,Subscription Management,Travel,Web,en,1,0,0,,,18,0.4888,0.3422,2026-03-07T04:16:07
CONT-788046D8,SESS-D35DBFF0,Order Status,Retail,Partner API,es,15,1,0,,,1221,0.6729,0.771,2026-04-01T20:12:53
CONT-2162190A,SESS-5C06E4CA,Loyalty Program,Travel,Kiosk,en,8,1,0,,,752,0.6111,0.7278,2026-03-25T08:00:06
CONT-A03C58BE,SESS-53D9D601,General Inquiry,Financial Services,Web,pt,8,0,0,3.4,,522,0.8407,0.5403,2026-03-18T07:22:12
CONT-CBDEA68B,SESS-634BC9F5,Loyalty Program,Travel,Kiosk,en,8,1,0,,,174,0.6785,0.775,2026-03-27T09:25:03
CONT-1FEA23FF,SESS-75D8F65D,Order Status,Healthcare,Mobile App,es,19,1,0,,,515,0.547,0.6829,2026-03-09T11:05:20
CONT-D9FF1F06,SESS-9689CDFB,General Inquiry,Technology,Web,de,9,1,0,,,869,0.5697,0.6988,2026-03-11T17:43:00
CONT-5BA7CE2D,SESS-F24F89A0,Subscription Management,Healthcare,Web,es,11,0,0,,,548,0.6726,0.4708,2026-03-14T05:19:29
CONT-7EBD2416,SESS-C168EAE7,Billing Inquiry,Retail,IVR,en,19,1,0,4.5,,1123,0.8781,0.9212,2026-03-20T05:14:09
CONT-443C362F,SESS-C6EED3F2,Account Management,Healthcare,Kiosk,es,5,1,0,2.7,,167,0.3894,0.6178,2026-03-23T16:17:53
CONT-F4EF1E63,SESS-A0FB14DC,Account Management,Financial Services,Partner API,en,4,0,0,,,287,0.22,0.154,2026-03-17T04:59:16
CONT-647677DC,SESS-5C90B65B,Order Status,Technology,Web,en,19,1,0,2.0,,671,0.5325,0.633,2026-03-08T07:54:15
CONT-8CD2D96D,SESS-2FE10FF1,Product Support,Healthcare,Partner API,zh,1,1,0,,,84,0.4199,0.5939,2026-03-18T15:04:22
CONT-5EB02C71,SESS-3994A781,Account Management,Retail,Partner API,es,1,1,0,,,69,1.0,1.0,2026-03-15T07:12:10
CONT-6BA72231,SESS-86DAD22B,Order Status,Technology,IVR,en,7,0,0,2.3,,228,0.4116,0.3026,2026-03-08T00:39:15
CONT-199A0014,SESS-2F9F055B,Password Reset,Travel,Mobile App,en,15,0,0,4.8,,333,0.4834,0.4814,2026-03-15T10:46:49
CONT-24470636,SESS-B87AAEF9,Billing Inquiry,Technology,Web,en,17,0,0,,,1405,0.1212,0.0848,2026-03-24T06:53:27
CONT-7AD43209,SESS-E3C003A2,Product Support,Retail,Kiosk,ja,16,0,1,,Tier1-Support,1020,0.5652,0.3956,2026-03-23T13:53:55
CONT-F4B9AA2D,SESS-1AD40B87,Product Support,Retail,IVR,pt,12,1,0,,,315,0.8863,0.9204,2026-04-03T00:04:32
CONT-F37BFA19,SESS-C317539D,Product Support,Travel,Partner API,en,10,1,0,4.5,,594,0.6379,0.8252,2026-03-07T01:58:00
CONT-BB74186E,SESS-634B1F40,Returns & Refunds,Technology,Web,en,6,1,0,,,505,0.2158,0.4511,2026-03-07T04:22:19
CONT-0E37A8C4,SESS-0FF8BB2D,Subscription Management,Travel,Web,en,13,1,0,,,393,0.7041,0.7929,2026-03-16T11:46:44
CONT-978E6AF0,SESS-9DAD44D3,Billing Inquiry,Retail,Partner API,en,11,1,0,,,811,0.7054,0.7938,2026-03-21T02:06:41
CONT-973417AC,SESS-AB5E46BE,Technical Troubleshooting,Healthcare,Kiosk,en,3,1,0,,,73,0.6372,0.746,2026-03-07T23:09:24
CONT-AD635E9D,SESS-9D5D2599,Password Reset,Financial Services,Kiosk,en,9,1,0,,,338,0.6123,0.7286,2026-03-08T13:34:48
CONT-3A96652D,SESS-7C6AF3DD,Password Reset,Retail,Web,es,15,1,0,,,528,0.557,0.6899,2026-03-11T14:27:27
CONT-6B737A83,SESS-1B888FCE,Product Support,Financial Services,Partner API,de,2,1,0,,,83,0.8039,0.8627,2026-03-09T05:32:22
CONT-0FFC8D4D,SESS-1D025B0B,Product Support,Travel,Partner API,en,8,1,0,3.7,,394,0.5718,0.7507,2026-04-03T00:50:38
CONT-15D360A0,SESS-DA3D1A0D,Account Management,Technology,Mobile App,fr,17,0,1,1.6,General-Service,628,0.4777,0.2871,2026-03-28T07:18:49
CONT-29FCBE80,SESS-EB6A3D71,Password Reset,Retail,Partner API,en,11,1,0,,,1249,0.6677,0.7674,2026-04-04T03:23:06
CONT-2DCE9235,SESS-74EBD877,General Inquiry,Financial Services,Partner API,fr,18,0,1,,Tier1-Support,1005,0.7081,0.4957,2026-03-16T21:08:38
CONT-C913ED16,SESS-B411281C,Password Reset,Financial Services,IVR,en,17,1,0,1.3,,387,0.4819,0.5708,2026-03-21T00:53:30
CONT-3CDB115A,SESS-EA9E9358,Subscription Management,Technology,Kiosk,en,5,1,0,,,252,0.791,0.8537,2026-03-22T21:43:46
CONT-DDBFC5AF,SESS-9C90D4F9,Returns & Refunds,Travel,Web,en,7,1,0,2.3,,224,0.6632,0.7033,2026-03-28T15:33:48
CONT-0AFA2582,SESS-6FB7788E,Product Support,Healthcare,Partner API,de,20,1,0,,,913,0.8164,0.8715,2026-03-26T01:22:37
CONT-00B16408,SESS-B8BDCAF2,General Inquiry,Retail,IVR,en,12,1,0,,,1099,0.643,0.7501,2026-03-24T01:14:31
CONT-101ECD0D,SESS-52B1278F,Order Status,Financial Services,Kiosk,en,16,0,1,3.7,Billing-Ops,256,0.6536,0.4834,2026-03-23T05:22:26
CONT-B1BA3D04,SESS-7E5EC46A,Order Status,Financial Services,Kiosk,en,13,1,0,,,572,0.9629,0.974,2026-03-22T08:29:00
CONT-F54C362D,SESS-6DAF037E,Account Management,Technology,Partner API,es,16,1,0,,,919,0.6417,0.7492,2026-03-28T08:00:49
CONT-893F2F5C,SESS-4B290364,General Inquiry,Healthcare,Mobile App,en,8,1,0,,,481,0.9615,0.973,2026-04-04T08:59:29
CONT-24E4388E,SESS-1DDBF927,Password Reset,Healthcare,Kiosk,en,12,0,0,,,744,0.2,0.14,2026-03-07T17:35:21
