contact_id,session_id,event_type,page_name,application_channel,business_unit,time_on_page_seconds,scroll_depth_pct,is_bounce,event_timestamp
CONT-9A746656,SESS-5FFAA1DD,form_submit,/home,Mobile App,Retail,15,21.8,0,2026-03-12T18:46:14
CONT-333035CE,SESS-2F1FDBE8,chat_open,/faq,Partner API,Financial Services,219,16.7,0,2026-03-07T22:12:59
CONT-E372AFE4,SESS-F9F6A06B,page_view,/checkout,Web,Financial Services,2,4.1,1,2026-03-28T06:35:39
CONT-759D6459,SESS-22AA6727,page_view,/account,Partner API,Healthcare,38,39.4,0,2026-03-20T17:03:31
CONT-0C841679,SESS-A6065A4A,chat_open,/faq,Mobile App,Travel,13,68.6,0,2026-04-02T13:18:16
CONT-9F50C471,SESS-51B1F00B,button_click,/contact,Partner API,Healthcare,43,57.1,0,2026-03-10T04:37:54
CONT-9410939C,SESS-7FA71343,chat_open,/products,Web,Retail,26,77.2,0,2026-03-26T08:42:09
CONT-57831F1B,SESS-F802A386,chat_close,/billing,Mobile App,Financial Services,184,65.7,0,2026-03-07T20:35:46
CONT-995911CE,SESS-17E0D66C,page_view,/home,Web,Retail,23,66.7,0,2026-03-13T09:41:22
CONT-4E25393A,SESS-F0B75B7E,chat_close,/home,Web,Financial Services,57,31.6,0,2026-03-20T22:14:46
CONT-0FD1F3BD,SESS-F44BA91D,search,/orders,Kiosk,Retail,20,14.1,0,2026-03-14T15:50:25
CONT-D0EA01A9,SESS-2E5B8FC8,chat_open,/settings,Partner API,Financial Services,11,13.7,0,2026-04-01T07:28:59
CONT-D9A6FD8B,SESS-C774ADA8,chat_close,/contact,Mobile App,Retail,129,59.1,0,2026-03-24T07:34:36
CONT-D1CAE35B,SESS-E154633A,chat_close,/support,Kiosk,Travel,53,82.7,0,2026-03-26T11:13:39
CONT-C6CD864F,SESS-3A499933,search,/account,IVR,Financial Services,8,49.4,0,2026-03-30T22:12:15
CONT-B9BA6206,SESS-B0036816,button_click,/settings,Web,Technology,12,99.6,0,2026-04-04T22:37:36
CONT-3B97C19C,SESS-E27E8C1F,button_click,/account,Kiosk,Healthcare,226,73.2,0,2026-03-11T15:27:04
CONT-F2C39124,SESS-26465D6C,chat_close,/products,Mobile App,Healthcare,78,78.4,0,2026-03-10T07:17:56
CONT-C83530DF,SESS-EFA5E7B7,search,/checkout,Mobile App,Financial Services,16,39.0,0,2026-03-07T14:06:55
CONT-80E6448A,SESS-7B02BAC4,form_submit,/account,IVR,Technology,90,9.7,0,2026-04-01T09:19:36
CONT-351F1908,SESS-EFB725D6,page_view,/checkout,IVR,Healthcare,18,53.3,0,2026-03-10T00:34:14
CONT-488DE685,SESS-BB90B7B9,page_view,/settings,Mobile App,Technology,32,63.4,0,2026-03-09T03:07:22
CONT-EE58A101,SESS-295B608C,page_view,/orders,IVR,Travel,72,52.5,0,2026-03-25T05:23:56
CONT-CCEC9FC2,SESS-78289A93,page_view,/contact,IVR,Travel,37,65.8,0,2026-04-05T10:39:36
CONT-2F6DBE6A,SESS-39928DF4,chat_open,/account,IVR,Healthcare,32,41.0,0,2026-04-03T17:40:35
CONT-C32ACEDC,SESS-4C4A7795,chat_close,/support,IVR,Retail,49,30.3,0,2026-03-15T18:23:16
CONT-B7735C0F,SESS-C57F64A2,chat_open,/faq,Partner API,Retail,78,18.6,0,2026-04-03T16:52:54
CONT-993CFFBB,SESS-94552DA4,chat_open,/support,Web,Healthcare,10,69.2,0,2026-03-13T01:44:21
CONT-9270AB94,SESS-F1C98FC3,button_click,/contact,Partner API,Financial Services,12,42.2,0,2026-03-11T03:08:51
CONT-140D2D0D,SESS-54F96E5B,button_click,/checkout,Web,Healthcare,6,10.9,0,2026-03-20T21:24:07
CONT-F3B61B25,SESS-EB94BF12,chat_close,/orders,Partner API,Financial Services,10,66.5,0,2026-03-28T18:13:17
CONT-9A4B76BA,SESS-E0A95764,search,/checkout,IVR,Financial Services,297,47.9,0,2026-03-28T01:15:31
CONT-71C21184,SESS-974F1E13,search,/checkout,Partner API,Technology,62,62.3,0,2026-03-23T00:13:16
CONT-BB2E59F1,SESS-AA242F5B,page_view,/contact,Partner API,Healthcare,16,0.5,0,2026-03-25T19:05:15
CONT-F3B61B25,SESS-E2957870,chat_open,/billing,Web,Travel,77,96.2,0,2026-03-18T19:41:34
CONT-EF4F7C26,SESS-4F7EE15E,page_view,/products,Mobile App,Technology,93,42.7,0,2026-03-15T09:30:30
CONT-E26AAE49,SESS-AAC74F86,page_view,/products,IVR,Healthcare,123,15.1,0,2026-03-20T16:29:24
CONT-18C2D91E,SESS-88A8C802,chat_open,/billing,Partner API,Technology,22,34.0,0,2026-04-01T03:37:39
CONT-B14B1BA5,SESS-7C53B330,button_click,/account,Mobile App,Healthcare,14,44.7,0,2026-03-20T08:48:15
CONT-843A7886,SESS-EB2D21A1,chat_close,/settings,Mobile App,Retail,5,81.1,0,2026-03-23T17:27:24
CONT-0717A5C0,SESS-617F952D,form_submit,/checkout,Mobile App,Technology,5,40.3,0,2026-03-24T11:19:45
CONT-BAA0FB15,SESS-211B66BA,page_view,/orders,Partner API,Financial Services,15,6.0,0,2026-04-01T20:32:06
CONT-F68A3ED3,SESS-F3FD8C76,chat_close,/billing,IVR,Healthcare,22,68.6,0,2026-03-21T18:39:51
CONT-2ED21BFE,SESS-B92ED9DA,search,/support,Kiosk,Healthcare,11,85.7,0,2026-03-08T19:34:45
CONT-003E995F,SESS-AD5C32E6,search,/account,Web,Travel,18,61.1,0,2026-03-24T00:09:20
CONT-4275C0C8,SESS-5F487734,button_click,/support,IVR,Technology,38,51.9,0,2026-03-27T02:18:01
CONT-15D360A0,SESS-2D2A5FC4,search,/support,IVR,Healthcare,6,85.1,0,2026-03-09T17:06:02
CONT-C4D2FCF6,SESS-5D691223,form_submit,/support,Kiosk,Travel,483,97.3,0,2026-03-07T21:13:40
CONT-A3165379,SESS-A4174D1D,page_view,/contact,Web,Travel,62,36.7,0,2026-03-11T14:52:23
CONT-C8668CA7,SESS-B83209C0,search,/support,IVR,Healthcare,6,60.8,0,2026-04-03T18:29:26
CONT-F37BFA19,SESS-2F5D9CCC,chat_close,/products,Partner API,Financial Services,23,6.4,0,2026-03-25T09:03:10
CONT-AD3EB422,SESS-A0C67C24,search,/faq,Web,Retail,94,39.2,0,2026-03-24T23:16:17
CONT-E04AC1D9,SESS-E4310F6F,page_view,/orders,Mobile App,Healthcare,10,35.6,0,2026-03-11T13:15:58
CONT-5959673E,SESS-665F0F11,search,/checkout,IVR,Technology,24,24.4,0,2026-03-07T03:15:17
CONT-DDBFC5AF,SESS-7A8F8217,form_submit,/orders,Partner API,Financial Services,36,91.1,0,2026-03-08T08:31:13
CONT-57D6F84D,SESS-46E9C32C,chat_open,/account,Partner API,Healthcare,42,30.7,0,2026-03-09T02:30:07
CONT-51A5E3DD,SESS-B1F8EE2F,search,/home,Mobile App,Travel,21,0.8,0,2026-03-28T07:06:49
CONT-2882CC9F,SESS-A13109FB,chat_close,/account,Web,Travel,40,48.1,0,2026-03-23T15:13:13
CONT-BC7860A2,SESS-BDBCC124,page_view,/contact,IVR,Financial Services,13,18.3,0,2026-03-22T09:22:41
CONT-4E56B438,SESS-2103E4F7,form_submit,/home,Partner API,Financial Services,2,22.0,0,2026-03-08T02:11:32
CONT-8A6546FD,SESS-B41E159B,form_submit,/contact,Mobile App,Technology,18,60.3,0,2026-04-02T04:11:28
CONT-893C2AB4,SESS-F6BC6E27,search,/orders,Kiosk,Technology,51,99.9,0,2026-03-11T20:04:40
CONT-6ED17195,SESS-8ABD0CCF,page_view,/home,Kiosk,Retail,13,95.5,0,2026-03-11T07:53:23
CONT-586BADDA,SESS-07CA2C4A,search,/settings,Kiosk,Travel,177,57.6,0,2026-03-30T00:58:17
CONT-ED19B2E4,SESS-79A6B3EE,button_click,/home,Partner API,Financial Services,177,34.2,0,2026-04-01T08:15:10
CONT-8FE905CC,SESS-8D50AAEC,form_submit,/billing,Web,Financial Services,311,71.8,0,2026-03-18T22:21:32
CONT-824F299B,SESS-7AD8B314,chat_close,/checkout,IVR,Healthcare,54,65.9,0,2026-03-13T11:19:15
CONT-223289D8,SESS-F44E3468,page_view,/orders,Partner API,Healthcare,18,12.5,0,2026-03-23T16:57:04
CONT-A417E788,SESS-6C38FE52,chat_open,/orders,Kiosk,Healthcare,17,85.6,0,2026-03-10T15:46:23
CONT-4891EA8B,SESS-E1DFD55E,page_view,/settings,Web,Financial Services,35,62.1,0,2026-03-11T14:29:29
CONT-102446FE,SESS-526A7286,form_submit,/support,Kiosk,Healthcare,36,46.2,0,2026-03-31T23:25:05
CONT-69289D26,SESS-14C8D332,button_click,/support,Web,Retail,16,48.4,0,2026-03-12T15:18:24
CONT-C9C851B3,SESS-FE93C500,chat_close,/support,Partner API,Technology,2,82.9,0,2026-03-26T06:08:23
CONT-376A7825,SESS-47FD26B2,chat_close,/account,Web,Retail,199,16.8,0,2026-04-03T17:14:44
CONT-00DAF020,SESS-87503EF3,chat_close,/billing,Kiosk,Technology,10,93.2,0,2026-03-22T22:56:06
CONT-7BF03133,SESS-6A705A36,form_submit,/faq,Kiosk,Retail,20,57.7,0,2026-03-20T21:23:40
CONT-162B020D,SESS-2E5A9211,chat_close,/contact,Kiosk,Healthcare,2,0.3,0,2026-04-03T07:53:30
CONT-677C7767,SESS-20BA7C86,form_submit,/account,Web,Financial Services,62,35.0,0,2026-03-20T01:37:15
CONT-762D0FE3,SESS-5F32766C,form_submit,/billing,Mobile App,Travel,25,73.4,0,2026-03-28T07:45:11
CONT-AC177EF1,SESS-51F80E91,search,/faq,Partner API,Travel,406,6.1,0,2026-03-13T11:47:58
CONT-5EE1F53F,SESS-0DF48B43,button_click,/billing,Web,Technology,11,72.3,0,2026-03-15T04:48:20
CONT-530AED74,SESS-23B27702,button_click,/support,Mobile App,Retail,5,4.6,0,2026-03-28T13:47:48
CONT-D161E526,SESS-6117FADD,page_view,/billing,IVR,Technology,28,50.0,0,2026-03-16T20:35:10
CONT-AA284A84,SESS-4F40A345,chat_close,/contact,Mobile App,Financial Services,25,51.9,0,2026-03-14T18:27:16
CONT-376F03F7,SESS-95065BC2,chat_open,/support,Partner API,Healthcare,21,94.9,0,2026-03-22T17:40:29
CONT-28116D7D,SESS-CBAA8C2C,page_view,/support,Partner API,Travel,139,39.8,0,2026-03-26T11:30:06
CONT-A41CAFC5,SESS-1CD3B436,page_view,/account,Mobile App,Financial Services,92,36.8,0,2026-03-07T00:42:17
CONT-F0864FF5,SESS-6D01D7F4,form_submit,/support,Partner API,Healthcare,59,18.5,0,2026-03-17T08:08:28
CONT-F30B7220,SESS-42B6165B,search,/support,Mobile App,Retail,32,32.2,0,2026-03-11T08:13:12
CONT-18616B6E,SESS-7AEB72B4,chat_close,/products,Web,Technology,22,15.1,0,2026-03-31T11:14:41
CONT-FB275D38,SESS-AF6FDE24,page_view,/account,Partner API,Travel,60,58.8,0,2026-03-07T14:31:59
CONT-B3CE76A4,SESS-31169835,search,/orders,Web,Healthcare,106,97.2,0,2026-03-09T01:12:31
CONT-A20359A2,SESS-24531855,chat_close,/orders,Web,Technology,77,75.4,0,2026-03-31T20:10:52
CONT-E383B52A,SESS-B282FCF4,button_click,/home,IVR,Healthcare,15,64.6,0,2026-04-05T18:40:22
CONT-52ADD17C,SESS-F956A169,button_click,/contact,Partner API,Technology,9,37.1,0,2026-03-18T21:45:23
CONT-F52D0085,SESS-F4EFA095,chat_open,/settings,Kiosk,Travel,78,14.6,0,2026-03-19T09:39:14
CONT-C5412FE7,SESS-024566FC,form_submit,/checkout,Mobile App,Retail,53,29.8,0,2026-03-12T19:24:34
CONT-811831CF,SESS-276B75A8,search,/orders,Mobile App,Travel,105,18.3,0,2026-03-14T20:37:13
CONT-8300A264,SESS-8B7957F5,form_submit,/orders,Mobile App,Retail,19,95.8,0,2026-03-21T17:13:50
CONT-FB95C0D9,SESS-C0451EB6,chat_close,/products,Kiosk,Travel,139,45.1,0,2026-03-21T18:17:09
CONT-0BBA7594,SESS-ED9B9587,chat_close,/support,IVR,Retail,42,5.6,0,2026-04-02T00:31:29
CONT-7C5AC158,SESS-BF0AF2A2,form_submit,/checkout,Partner API,Financial Services,85,87.8,0,2026-03-23T03:52:43
CONT-E7599CB4,SESS-4AE25726,button_click,/settings,Kiosk,Technology,104,39.7,0,2026-03-30T19:11:52
CONT-A6373815,SESS-7531B8DD,search,/settings,Mobile App,Travel,32,35.5,0,2026-03-22T15:29:35
CONT-892D7832,SESS-567B887E,chat_open,/faq,Mobile App,Healthcare,78,31.0,0,2026-03-11T23:37:36
CONT-FB0ED63B,SESS-9AA4BE60,chat_close,/orders,Partner API,Retail,415,27.5,0,2026-03-16T09:41:37
CONT-EE221EA8,SESS-21C292FB,page_view,/account,IVR,Technology,18,0.5,0,2026-03-15T20:41:34
CONT-28C767DF,SESS-329224B0,chat_open,/checkout,Kiosk,Retail,153,36.1,0,2026-03-26T19:40:12
CONT-D3F0C5F5,SESS-5E640C79,search,/checkout,IVR,Retail,38,76.2,0,2026-03-28T02:24:32
CONT-BA5AC9B0,SESS-772796F1,button_click,/home,Web,Retail,29,42.9,0,2026-03-24T23:55:33
CONT-F193948A,SESS-664A3C84,chat_close,/home,Mobile App,Travel,45,18.5,0,2026-03-31T23:37:02
CONT-BC739A87,SESS-257236A5,page_view,/faq,Kiosk,Healthcare,15,79.8,0,2026-03-19T01:37:02
CONT-945A9F91,SESS-1B4F588E,page_view,/support,Partner API,Retail,4,86.8,1,2026-03-25T20:05:42
CONT-16B7B293,SESS-32F9C156,button_click,/home,Web,Travel,8,63.3,0,2026-03-19T00:11:27
CONT-ED19B2E4,SESS-45DD7DF1,chat_close,/contact,Kiosk,Travel,60,83.5,0,2026-03-09T07:59:53
CONT-E23FB523,SESS-BFA834E8,chat_close,/settings,IVR,Technology,101,36.5,0,2026-03-17T17:41:04
CONT-788046D8,SESS-F8B69A10,search,/billing,Kiosk,Financial Services,56,93.0,0,2026-03-20T02:07:46
CONT-1481E547,SESS-BE299814,form_submit,/account,Partner API,Financial Services,15,62.3,0,2026-03-16T05:23:20
CONT-5D7F921F,SESS-3255C56B,chat_open,/checkout,Mobile App,Travel,48,63.8,0,2026-03-30T07:44:47
CONT-28C767DF,SESS-10965BBD,button_click,/settings,Partner API,Retail,16,29.9,0,2026-03-26T03:45:03
CONT-0275254D,SESS-A6018B90,search,/settings,IVR,Technology,111,55.8,0,2026-03-20T05:53:43
CONT-10CEAF1E,SESS-E1C1B10F,search,/contact,Web,Travel,42,35.5,0,2026-03-29T02:03:39
CONT-D68F56EB,SESS-C350CB30,search,/contact,Mobile App,Technology,14,12.6,0,2026-03-12T17:32:26
CONT-C73A492D,SESS-F0994203,search,/faq,Web,Healthcare,32,34.9,0,2026-03-28T12:27:43
CONT-48EF8892,SESS-E92775D3,button_click,/support,Web,Financial Services,27,36.2,0,2026-03-22T14:48:40
CONT-CDD4A658,SESS-7022DEBD,chat_open,/products,IVR,Healthcare,12,43.0,0,2026-04-04T05:18:32
CONT-752E4B4F,SESS-DBA52B5B,form_submit,/billing,Mobile App,Technology,36,54.5,0,2026-03-07T04:50:02
CONT-A3373B10,SESS-0FB48F6B,page_view,/products,Mobile App,Travel,95,19.7,0,2026-03-16T13:41:45
CONT-CDD4A658,SESS-1F2B6BE0,button_click,/account,Web,Retail,26,46.9,0,2026-03-12T10:29:59
CONT-34EED4E6,SESS-9DDE023A,chat_close,/billing,IVR,Technology,14,33.6,0,2026-03-21T01:33:17
CONT-BB626213,SESS-113E297C,page_view,/orders,IVR,Travel,23,36.6,0,2026-03-10T13:52:56
CONT-EC0F1BD2,SESS-C1D7B7B4,page_view,/contact,Kiosk,Retail,66,85.3,0,2026-03-31T02:13:47
CONT-E372AFE4,SESS-F3606D20,chat_close,/home,IVR,Travel,101,68.8,0,2026-03-07T14:31:15
CONT-2ED21BFE,SESS-EE503F01,chat_open,/contact,Mobile App,Technology,27,42.8,0,2026-03-19T23:56:32
CONT-7AD43209,SESS-D67E3201,search,/billing,Partner API,Healthcare,13,72.8,0,2026-03-26T22:51:33
CONT-49DAFAB8,SESS-C792559E,chat_close,/products,Web,Financial Services,12,19.1,0,2026-03-25T09:04:33
CONT-7E25C95B,SESS-1ABB0249,page_view,/settings,Mobile App,Travel,17,28.8,0,2026-03-24T06:41:46
CONT-F178432D,SESS-6AD5C054,chat_open,/home,Kiosk,Travel,10,65.1,0,2026-03-14T13:05:44
CONT-31EAB806,SESS-6B9174A0,form_submit,/settings,Kiosk,Healthcare,43,89.7,0,2026-03-11T00:51:39
CONT-29B1B77D,SESS-A8208E7D,page_view,/support,Mobile App,Travel,17,68.6,0,2026-03-24T05:51:20
CONT-B32AFB0E,SESS-47F62D56,chat_close,/contact,Kiosk,Financial Services,31,74.5,0,2026-03-07T02:52:31
CONT-1881C203,SESS-26E3AA1F,search,/settings,Web,Healthcare,76,34.3,0,2026-03-10T01:02:06
CONT-8A79340B,SESS-D811A82C,page_view,/products,Mobile App,Technology,44,35.8,0,2026-03-23T01:52:36
CONT-F2DD0D36,SESS-20B75E79,button_click,/faq,Partner API,Retail,53,77.5,0,2026-03-30T21:10:35
CONT-B5A4C3BF,SESS-C534C0D0,button_click,/settings,IVR,Technology,13,72.8,0,2026-04-03T01:20:51
CONT-F182720F,SESS-81C56B24,search,/support,IVR,Travel,7,10.4,0,2026-04-05T12:06:31
CONT-62012623,SESS-923A80E6,page_view,/faq,Kiosk,Travel,17,0.6,0,2026-03-31T03:43:44
CONT-E4982AC3,SESS-05D75028,button_click,/settings,Mobile App,Travel,15,92.0,0,2026-04-03T06:13:56
CONT-51858205,SESS-449C5E98,page_view,/support,Mobile App,Financial Services,14,82.3,0,2026-03-13T14:44:33
CONT-BAF5690B,SESS-A6CF909A,search,/faq,IVR,Technology,49,62.4,0,2026-03-29T17:34:02
CONT-41DFC333,SESS-7D5926FB,chat_open,/support,Web,Retail,32,45.2,0,2026-03-25T08:03:14
CONT-74131F07,SESS-43C75A2F,search,/faq,IVR,Technology,23,77.5,0,2026-03-20T01:05:23
CONT-CA89E215,SESS-5777611F,chat_close,/home,Web,Retail,18,16.2,0,2026-04-05T11:06:29
CONT-6C5C9D43,SESS-6BC858B6,chat_open,/products,Web,Financial Services,47,26.2,0,2026-03-26T09:14:16
CONT-0BE123C8,SESS-4DA863DF,button_click,/support,Kiosk,Financial Services,9,82.5,0,2026-03-14T12:18:29
CONT-9DD1796F,SESS-F16C4230,search,/orders,Partner API,Technology,20,42.9,0,2026-03-16T18:39:26
CONT-24B44694,SESS-2EA764E0,form_submit,/products,Partner API,Technology,30,11.4,0,2026-03-17T08:20:20
CONT-AF2A87B3,SESS-EC4C701E,button_click,/faq,IVR,Technology,47,91.5,0,2026-03-15T21:14:11
CONT-070A2647,SESS-A4EEE12A,page_view,/checkout,Kiosk,Healthcare,84,95.2,0,2026-04-04T03:46:44
CONT-2F6DBE6A,SESS-78893727,page_view,/billing,Web,Healthcare,27,23.0,0,2026-03-20T01:17:13
CONT-21CB85AF,SESS-4605BF1D,chat_close,/support,Mobile App,Retail,44,92.6,0,2026-03-21T05:32:35
CONT-985CBFAA,SESS-58D42191,search,/products,Mobile App,Financial Services,57,33.4,0,2026-04-01T14:49:18
CONT-FB0ED63B,SESS-E7A374E3,button_click,/orders,IVR,Travel,99,34.9,0,2026-03-26T19:01:31
CONT-AD635E9D,SESS-B291EEDE,button_click,/support,Kiosk,Retail,47,32.2,0,2026-03-19T20:49:00
CONT-CD867C32,SESS-091818CB,chat_close,/billing,Web,Healthcare,58,90.6,0,2026-03-21T10:27:34
CONT-A76FA04C,SESS-77633AF8,chat_close,/account,Partner API,Financial Services,22,77.6,0,2026-03-28T15:52:07
CONT-A7B3C928,SESS-4D01A45D,chat_open,/contact,Mobile App,Travel,80,89.9,0,2026-03-25T14:22:51
CONT-7988F2DA,SESS-E932F795,button_click,/support,Mobile App,Travel,67,4.3,0,2026-04-04T03:24:48
CONT-2819ABC4,SESS-D2D5FC2E,form_submit,/faq,Mobile App,Retail,148,36.2,0,2026-03-11T11:36:35
CONT-EE2FD574,SESS-34689B7A,page_view,/support,Mobile App,Technology,8,87.1,0,2026-03-29T00:02:26
CONT-8300A264,SESS-7A9EB461,page_view,/home,Kiosk,Travel,5,71.1,0,2026-04-04T23:17:55
CONT-5B640BCE,SESS-67F58B2C,button_click,/billing,Partner API,Travel,81,62.3,0,2026-03-19T16:12:36
CONT-D3D95943,SESS-BAE39140,page_view,/settings,Kiosk,Retail,5,43.2,0,2026-03-11T01:53:12
CONT-69265635,SESS-42262117,chat_open,/home,Web,Financial Services,15,50.4,0,2026-03-17T01:18:16
CONT-3395DD36,SESS-3A4EAC90,chat_open,/checkout,Partner API,Technology,23,9.5,0,2026-04-04T23:41:45
CONT-B5813F61,SESS-632D06FB,button_click,/home,Web,Travel,51,11.5,0,2026-03-20T20:51:36
CONT-9098AD68,SESS-1617349B,button_click,/settings,Partner API,Technology,16,79.0,0,2026-03-11T17:13:43
CONT-27787904,SESS-75B813BC,page_view,/checkout,IVR,Healthcare,95,9.9,0,2026-03-18T12:56:47
CONT-B4D7E433,SESS-CBEB68B4,chat_close,/orders,IVR,Financial Services,45,66.4,0,2026-03-07T18:26:30
CONT-767EA564,SESS-BF83BF98,button_click,/billing,Kiosk,Healthcare,10,37.9,0,2026-03-14T17:47:27
CONT-C898BE3E,SESS-79F75C21,chat_close,/contact,Mobile App,Healthcare,335,15.3,0,2026-03-07T22:06:03
CONT-34EED4E6,SESS-C72A1DEA,form_submit,/checkout,Mobile App,Healthcare,36,45.3,0,2026-03-31T09:15:08
CONT-2AADE8B2,SESS-6043DF3C,chat_open,/faq,IVR,Healthcare,19,16.0,0,2026-03-12T20:29:56
CONT-57831F1B,SESS-5BE244DC,chat_close,/orders,Kiosk,Financial Services,37,68.7,0,2026-03-28T06:01:18
CONT-03AEE1FE,SESS-2A1124C9,chat_open,/account,Kiosk,Financial Services,14,75.4,0,2026-03-15T20:59:21
CONT-ED19B2E4,SESS-9B770676,form_submit,/contact,Partner API,Retail,14,68.0,0,2026-03-10T12:30:56
CONT-440DE818,SESS-0B851FBB,search,/home,Kiosk,Travel,46,43.3,0,2026-03-23T11:09:33
CONT-8A24BB99,SESS-8D20FD05,button_click,/settings,Kiosk,Travel,4,27.9,0,2026-03-10T13:48:07
CONT-0D52AB9E,SESS-3EABD821,button_click,/support,Kiosk,Healthcare,66,27.6,0,2026-03-10T13:24:02
CONT-3C4FE90D,SESS-F20893F9,form_submit,/settings,Kiosk,Travel,15,39.5,0,2026-03-29T02:15:08
CONT-574B8C2F,SESS-96C35370,chat_close,/products,Web,Travel,196,11.9,0,2026-04-04T04:55:14
CONT-E520E76E,SESS-E2DDE127,page_view,/settings,Mobile App,Travel,37,97.9,0,2026-03-11T12:41:57
CONT-262961CD,SESS-EC160B25,button_click,/checkout,Mobile App,Technology,127,7.1,0,2026-03-09T13:59:48
CONT-D0EA01A9,SESS-E77072C7,chat_close,/home,Partner API,Retail,10,73.2,0,2026-03-25T18:23:57
CONT-BBD8A2FA,SESS-F1A47C01,chat_open,/account,Web,Healthcare,19,26.4,0,2026-03-17T19:58:31
CONT-1B99507D,SESS-7140DA1E,search,/account,Kiosk,Technology,10,80.6,0,2026-03-26T12:52:08
CONT-D2C2221A,SESS-9C06A377,chat_open,/settings,IVR,Healthcare,50,81.2,0,2026-03-24T14:59:45
CONT-B1BA3D04,SESS-2F92A8DB,chat_open,/checkout,Web,Travel,21,5.2,0,2026-03-11T19:22:26
CONT-29B1B77D,SESS-57EFFF74,search,/billing,IVR,Retail,11,29.3,0,2026-04-05T08:02:05
CONT-67DA0EAB,SESS-A286C033,chat_close,/home,Mobile App,Travel,11,4.1,0,2026-04-03T03:42:00
CONT-591813EB,SESS-BA6EDBDC,chat_open,/billing,Partner API,Healthcare,21,85.3,0,2026-03-31T04:10:37
CONT-5B8CDBEB,SESS-D6367933,button_click,/orders,Web,Healthcare,19,31.7,0,2026-03-25T00:17:00
CONT-BA56BD4B,SESS-170DADD8,chat_close,/account,Web,Technology,56,40.3,0,2026-04-02T01:09:45
CONT-594DC5C6,SESS-68EE91CE,form_submit,/faq,Partner API,Travel,35,94.3,0,2026-03-18T18:28:22
CONT-B3D85364,SESS-646FB5C1,chat_close,/products,Kiosk,Financial Services,45,40.2,0,2026-04-03T22:49:45
CONT-545DF9FD,SESS-7DBE02B3,chat_close,/home,IVR,Travel,5,68.4,0,2026-03-14T09:24:11
CONT-2882CC9F,SESS-8A979D95,form_submit,/orders,IVR,Technology,43,74.7,0,2026-03-12T16:31:54
CONT-14EDEFE5,SESS-EB12BE24,form_submit,/support,Partner API,Technology,21,78.1,0,2026-03-28T11:08:42
CONT-5688C673,SESS-486328F0,page_view,/orders,IVR,Technology,11,44.1,0,2026-03-15T17:37:29
CONT-CC220CFF,SESS-B38CC21C,button_click,/faq,Web,Healthcare,14,96.9,0,2026-03-28T11:03:27
CONT-8CC701B1,SESS-44BD02FA,search,/support,Web,Technology,4,72.7,0,2026-03-18T04:32:10
CONT-458BCEFC,SESS-C6AC6C2A,search,/home,Mobile App,Healthcare,8,81.4,0,2026-04-05T16:07:32
CONT-D007829E,SESS-BBE2A18D,button_click,/billing,Web,Retail,92,97.9,0,2026-03-08T01:07:37
CONT-CEA9BBD9,SESS-A29EA68E,chat_close,/orders,Mobile App,Financial Services,33,40.1,0,2026-03-21T03:15:02
CONT-58F78F26,SESS-C8CE906F,chat_close,/orders,Partner API,Healthcare,33,12.6,0,2026-03-24T15:25:34
CONT-FE632EA3,SESS-733F0720,chat_open,/billing,Kiosk,Travel,186,35.8,0,2026-03-09T12:19:56
CONT-7008CB12,SESS-CE7FCDD9,search,/account,IVR,Technology,49,71.5,0,2026-03-07T23:18:52
CONT-BDB7EB8C,SESS-5F234033,chat_close,/faq,Mobile App,Financial Services,87,65.9,0,2026-03-31T01:12:15
CONT-A2A5BB3B,SESS-43423CF5,button_click,/products,Mobile App,Travel,74,29.4,0,2026-04-01T11:02:25
CONT-C0E5C31C,SESS-393C1429,page_view,/contact,Mobile App,Financial Services,12,40.1,0,2026-04-04T12:25:56
CONT-5803FC03,SESS-76E56457,page_view,/checkout,IVR,Technology,46,65.3,0,2026-03-18T03:41:42
CONT-377FB47C,SESS-35D3CF05,page_view,/orders,IVR,Travel,585,67.7,0,2026-03-14T23:36:17
CONT-BB532DEE,SESS-59B36064,page_view,/support,Mobile App,Financial Services,33,7.6,0,2026-03-31T07:59:07
CONT-EB5B73E2,SESS-004517A4,chat_close,/contact,Mobile App,Technology,97,8.9,0,2026-04-03T22:22:12
CONT-F3B61B25,SESS-759E7606,chat_open,/faq,IVR,Healthcare,52,17.8,0,2026-03-18T21:02:30
CONT-3F66B3C6,SESS-CFF7E4B4,form_submit,/account,Partner API,Travel,64,60.6,0,2026-03-07T21:06:12
CONT-24EEE46A,SESS-4D0B5337,search,/orders,Mobile App,Technology,98,84.5,0,2026-03-10T22:57:43
CONT-79B73A9A,SESS-EAC614D9,button_click,/contact,Mobile App,Technology,36,22.0,0,2026-03-19T13:01:27
CONT-25F8F263,SESS-5B03D106,page_view,/account,Mobile App,Technology,27,44.1,0,2026-03-28T09:31:05
CONT-DDD2CAF7,SESS-8DCB02BD,page_view,/settings,Web,Healthcare,95,34.1,0,2026-04-05T00:58:58
CONT-1FC36398,SESS-889355EC,chat_open,/checkout,Kiosk,Travel,4,46.6,0,2026-03-07T05:35:34
CONT-9DD028AA,SESS-0C6D48FC,button_click,/checkout,Partner API,Financial Services,79,54.5,0,2026-03-23T16:06:28
CONT-A20359A2,SESS-446C58F4,chat_close,/home,Mobile App,Financial Services,106,74.2,0,2026-03-09T01:36:44
