contact_id,session_id,topic_name,confidence_score,response_type,thumbs_up,thumbs_down,escalated_to_agent,business_unit,application_channel,handle_seconds_dur,derived_resolution_score,created_at
CONT-31EAB806,SESS-EC3DDB10,Returns & Refunds,0.5041,Escalation,0,0,0,Financial Services,IVR,22,0.2111,2026-03-13T14:02:19
CONT-D9CC67C9,SESS-C43B0628,Technical Troubleshooting,0.665,FAQ,0,1,0,Technology,Mobile App,108,0.1181,2026-04-05T02:28:49
CONT-13A0D8ED,SESS-76ABE85E,Account Management,0.8608,Free Text,0,0,1,Travel,IVR,125,0.2314,2026-03-30T13:59:49
CONT-D85C5242,SESS-EDBD2E35,Subscription Management,0.996,Escalation,0,0,1,Retail,Partner API,149,0.336,2026-04-01T19:50:35
CONT-681377B5,SESS-EC587941,General Inquiry,0.7395,Guided Flow,0,0,0,Financial Services,Web,227,0.392,2026-03-20T20:23:24
CONT-82662746,SESS-C1AF9E92,Product Support,0.8167,Free Text,0,0,0,Technology,Web,96,0.37,2026-03-21T05:43:44
CONT-7960FD63,SESS-8FDEA70B,Subscription Management,0.7007,Handoff,0,0,0,Technology,IVR,45,0.3569,2026-03-18T06:22:54
CONT-A5D9C33D,SESS-88D2B575,Billing Inquiry,0.7699,Self-Service,0,0,0,Retail,Web,37,0.4141,2026-04-01T22:54:05
CONT-52E21285,SESS-84C28E48,Product Support,0.6537,Self-Service,0,0,0,Technology,Partner API,123,0.3358,2026-03-11T07:59:28
CONT-805F667F,SESS-D05342F0,Order Status,0.9071,Handoff,1,0,0,Financial Services,Mobile App,103,0.7293,2026-04-04T21:39:44
CONT-0717A5C0,SESS-85E0BA0E,General Inquiry,0.8003,Handoff,0,0,0,Healthcare,Mobile App,136,0.413,2026-03-25T19:49:15
CONT-7EBD2416,SESS-04DE0B47,General Inquiry,0.4129,Guided Flow,0,1,1,Healthcare,Web,222,0.0,2026-03-16T21:01:32
CONT-8B137D64,SESS-9DCE5448,Loyalty Program,0.5492,Handoff,1,0,0,Travel,Mobile App,190,0.5753,2026-03-31T02:11:47
CONT-891419D9,SESS-61514D22,Product Support,0.5604,Guided Flow,0,0,0,Technology,Partner API,59,0.2889,2026-04-05T06:48:17
CONT-6F0D5AA8,SESS-CD0CE6A0,Password Reset,0.5244,Guided Flow,0,0,0,Technology,Mobile App,104,0.2375,2026-03-14T19:23:50
CONT-76BBD915,SESS-E78B0DEA,Subscription Management,0.6081,Free Text,0,0,0,Travel,Web,73,0.3446,2026-03-09T10:36:12
CONT-4EBDDDD9,SESS-E660AC14,Password Reset,0.4788,Handoff,0,0,0,Healthcare,Web,83,0.2199,2026-03-13T02:09:34
CONT-0CE72097,SESS-D4AEB998,Account Management,0.8214,Escalation,0,0,0,Technology,Mobile App,123,0.4461,2026-03-24T12:20:39
CONT-888B4017,SESS-6B76003E,General Inquiry,0.7487,Handoff,0,0,0,Travel,Web,31,0.3692,2026-03-26T03:10:12
CONT-2FF34461,SESS-6A79B901,Product Support,0.6908,Self-Service,0,0,0,Healthcare,Web,68,0.3751,2026-03-30T21:49:53
CONT-F683CBEE,SESS-2FFC0FF9,Returns & Refunds,0.953,Escalation,0,0,0,Healthcare,Partner API,62,0.4609,2026-03-20T20:42:34
CONT-B57FE1BC,SESS-7850E86B,Loyalty Program,0.7452,Free Text,0,0,1,Technology,Mobile App,280,0.2085,2026-04-04T19:57:21
CONT-BC22D510,SESS-689F07A3,Returns & Refunds,0.5187,Escalation,0,0,0,Retail,IVR,12,0.2978,2026-03-08T10:12:10
CONT-CEE6043A,SESS-AC8F4763,Account Management,0.7287,Handoff,0,0,0,Travel,Web,143,0.3596,2026-03-21T03:29:19
CONT-973417AC,SESS-EBA809A0,Product Support,0.8507,Handoff,0,0,0,Technology,Web,29,0.4241,2026-04-05T12:20:10
CONT-8B48AF51,SESS-407B38F7,General Inquiry,0.8144,Self-Service,0,0,1,Travel,IVR,193,0.2565,2026-04-01T06:36:32
CONT-714ECCCD,SESS-531858A8,Product Support,0.5784,Free Text,0,0,0,Retail,IVR,166,0.2398,2026-03-10T11:23:07
CONT-5AC9480B,SESS-3A48E9C4,Product Support,0.9483,Handoff,0,0,0,Healthcare,IVR,16,0.4426,2026-03-14T01:02:08
CONT-52E21285,SESS-1948B29A,General Inquiry,0.8,Free Text,0,0,0,Travel,Mobile App,170,0.388,2026-03-29T20:29:42
CONT-669DF94A,SESS-EAC0C29F,Returns & Refunds,0.7022,Escalation,0,0,0,Technology,Web,39,0.3215,2026-04-01T02:25:05
CONT-28116D7D,SESS-7A17579F,General Inquiry,0.5848,Self-Service,0,0,0,Retail,Kiosk,17,0.2656,2026-03-27T05:13:22
CONT-95B40AF6,SESS-67693A32,Product Support,0.5483,Self-Service,1,0,0,Healthcare,Partner API,36,0.579,2026-03-29T12:44:13
CONT-22541C5A,SESS-67417170,Billing Inquiry,0.3148,FAQ,0,0,0,Travel,IVR,149,0.1299,2026-03-09T23:45:56
CONT-0B55AC6E,SESS-33167D55,Order Status,0.6308,Self-Service,0,0,0,Financial Services,Web,30,0.269,2026-03-09T02:55:49
CONT-C9C75899,SESS-3EAB8189,Order Status,0.7729,Free Text,0,0,0,Financial Services,IVR,97,0.4224,2026-03-29T12:01:54
CONT-E096BD2E,SESS-F56A4383,Subscription Management,0.6042,Handoff,0,0,0,Travel,Kiosk,74,0.3252,2026-04-02T13:42:02
CONT-9241492D,SESS-6A038001,Subscription Management,0.9022,Free Text,0,0,0,Financial Services,Kiosk,327,0.4246,2026-03-25T17:51:24
CONT-8AB8E81B,SESS-E0CE3A86,General Inquiry,0.6148,Guided Flow,0,1,0,Technology,Mobile App,65,0.1253,2026-03-26T21:26:16
CONT-94F24E42,SESS-A276960E,Returns & Refunds,0.875,Free Text,0,0,0,Travel,Mobile App,44,0.482,2026-03-31T11:12:23
CONT-A306B395,SESS-124CC188,Account Management,0.7869,Handoff,0,0,0,Financial Services,Kiosk,37,0.368,2026-03-29T16:23:43
CONT-231C25D9,SESS-D3A7C1F7,Billing Inquiry,0.9553,Free Text,0,0,0,Retail,Kiosk,82,0.5,2026-04-03T18:22:50
CONT-0B55AC6E,SESS-053CB5A4,Technical Troubleshooting,0.777,FAQ,0,0,0,Travel,Partner API,16,0.3631,2026-03-11T00:43:10
CONT-8593E0F7,SESS-5E87984D,General Inquiry,0.7879,Self-Service,0,0,0,Financial Services,Web,95,0.4091,2026-03-11T16:44:02
CONT-2C4A3D92,SESS-C7FDDA56,Billing Inquiry,0.7879,FAQ,0,0,0,Technology,IVR,48,0.4004,2026-03-28T21:23:11
CONT-E7599CB4,SESS-3FAF6F7A,General Inquiry,0.584,FAQ,0,0,0,Financial Services,IVR,77,0.2793,2026-03-12T04:48:01
CONT-376A7825,SESS-2E6EF1FD,Subscription Management,0.7643,Handoff,0,0,0,Technology,Web,200,0.3871,2026-03-30T09:01:11
CONT-3BB599A4,SESS-6B362CB7,Returns & Refunds,0.4751,Self-Service,0,0,0,Retail,IVR,38,0.2655,2026-04-04T20:03:56
CONT-DDBFC5AF,SESS-18155C09,Loyalty Program,0.712,Guided Flow,0,0,0,Healthcare,Kiosk,33,0.3894,2026-03-12T07:15:35
CONT-9F50C471,SESS-5C791FBA,Subscription Management,0.6165,Guided Flow,0,0,0,Retail,Web,122,0.295,2026-03-31T17:50:42
CONT-9C884F93,SESS-9D125DEF,Product Support,0.6348,Handoff,0,0,0,Travel,Mobile App,22,0.2712,2026-03-26T13:03:13
CONT-9DDB27E6,SESS-55090557,Password Reset,0.8274,Guided Flow,0,0,0,Travel,Mobile App,153,0.4558,2026-03-17T21:27:24
CONT-B6FC1783,SESS-7101ABCB,Product Support,0.4394,Free Text,1,0,0,Travel,Kiosk,106,0.546,2026-03-10T23:33:44
CONT-BD1E3A02,SESS-FB005AB8,Order Status,0.7344,Escalation,0,0,0,Financial Services,Web,220,0.3619,2026-03-26T14:57:19
CONT-775005A3,SESS-BE2D6159,Subscription Management,0.4048,Self-Service,0,0,1,Financial Services,Partner API,638,0.0334,2026-03-18T04:10:39
CONT-7285C3A3,SESS-F47EAD24,Technical Troubleshooting,0.8094,Escalation,0,0,0,Travel,Partner API,54,0.4497,2026-04-04T07:56:55
CONT-673476E8,SESS-4BA2563A,Account Management,0.7165,Guided Flow,0,0,0,Retail,Web,191,0.3531,2026-04-05T15:33:59
CONT-27D97F7C,SESS-1959049F,Account Management,0.771,Self-Service,0,0,0,Healthcare,Web,14,0.3999,2026-03-23T20:48:51
CONT-27634B09,SESS-03027419,Technical Troubleshooting,0.7512,Handoff,0,0,0,Technology,Partner API,80,0.3562,2026-03-08T17:36:21
CONT-AED0D896,SESS-0F060203,Subscription Management,0.6515,Free Text,0,0,0,Healthcare,Mobile App,23,0.3647,2026-03-22T15:48:24
CONT-9C0F459F,SESS-473EB6CD,General Inquiry,0.5699,Escalation,0,0,0,Travel,Partner API,92,0.3344,2026-04-01T21:18:36
CONT-365FD58C,SESS-64F2199B,Order Status,0.5442,FAQ,0,1,0,Retail,Kiosk,83,0.0484,2026-04-05T05:55:08
CONT-200DAE28,SESS-0745D8B6,Subscription Management,0.4028,Free Text,0,0,0,Travel,Partner API,179,0.2048,2026-03-29T06:02:13
CONT-DE864653,SESS-A2D264D2,Password Reset,0.2797,FAQ,0,0,0,Travel,Kiosk,17,0.0934,2026-03-30T19:18:42
CONT-0EBBD718,SESS-92E0CAC4,Product Support,0.2366,Escalation,0,0,1,Healthcare,IVR,363,0.0,2026-03-23T12:45:06
CONT-A15678CC,SESS-B7761FA5,Product Support,1.0,Guided Flow,0,0,0,Technology,IVR,43,0.5201,2026-03-18T19:31:45
CONT-B35E4D85,SESS-491CEE9D,Order Status,0.5616,Guided Flow,0,0,1,Travel,Kiosk,505,0.0892,2026-03-20T06:08:22
CONT-841D5B36,SESS-ED62FACF,Loyalty Program,0.5873,Free Text,0,0,0,Financial Services,Mobile App,199,0.3046,2026-03-14T14:34:15
CONT-7977D5B1,SESS-A428A7CB,Order Status,0.5492,FAQ,0,0,1,Travel,Partner API,114,0.0797,2026-04-01T22:30:18
CONT-098D266A,SESS-93FCF696,Product Support,0.446,FAQ,0,0,0,Healthcare,Partner API,434,0.257,2026-03-26T15:57:03
CONT-06461D0E,SESS-AC3694A7,Subscription Management,0.8427,Guided Flow,0,0,0,Retail,Web,385,0.4631,2026-03-12T20:48:03
CONT-ADAE8224,SESS-6F2C1F46,General Inquiry,0.674,Self-Service,0,0,0,Travel,Mobile App,69,0.3101,2026-03-20T19:24:20
CONT-4DB2D071,SESS-BB63103A,Order Status,0.8793,Free Text,1,0,1,Technology,Mobile App,208,0.6023,2026-03-19T17:04:23
CONT-AA724983,SESS-5A904914,Loyalty Program,0.3695,Self-Service,0,0,0,Retail,Partner API,53,0.2085,2026-03-12T15:35:29
CONT-A6F4C76E,SESS-E5B96851,Returns & Refunds,0.5706,Self-Service,0,0,0,Retail,Partner API,45,0.2587,2026-03-18T20:18:17
CONT-AA284A84,SESS-688740E2,Password Reset,0.8259,Handoff,0,0,0,Technology,Mobile App,50,0.4583,2026-04-03T01:01:42
CONT-5B7DEFC6,SESS-FD2A9C1E,Loyalty Program,0.7833,Escalation,0,0,0,Travel,Web,54,0.3656,2026-04-04T18:36:06
CONT-85824369,SESS-4D6C61F3,Order Status,0.6878,Handoff,0,0,0,Travel,Web,56,0.3904,2026-03-11T01:04:08
CONT-A63E9D08,SESS-7145BE5B,Returns & Refunds,0.5753,Free Text,1,0,0,Travel,Partner API,196,0.5799,2026-03-29T20:56:46
CONT-64C7DF18,SESS-0CAB514C,Loyalty Program,0.6902,Free Text,0,0,1,Financial Services,IVR,46,0.1664,2026-04-03T11:28:13
CONT-CE47B140,SESS-60B2FEA9,Product Support,0.426,FAQ,0,0,1,Healthcare,IVR,42,0.1017,2026-03-27T04:37:11
CONT-D3C6AA8A,SESS-700BC79A,Loyalty Program,0.6273,FAQ,0,0,1,Retail,IVR,184,0.1245,2026-03-31T17:05:22
CONT-AF2A87B3,SESS-48B6A9D9,Returns & Refunds,0.3939,Escalation,0,0,0,Technology,IVR,40,0.2336,2026-03-30T09:29:20
CONT-55523DCD,SESS-ECB4C280,General Inquiry,0.8322,Free Text,1,0,0,Financial Services,Kiosk,37,0.7278,2026-03-30T10:04:19
CONT-5A79242C,SESS-C89BCE7C,Technical Troubleshooting,0.5974,Free Text,0,0,0,Retail,IVR,77,0.2693,2026-03-21T18:03:20
CONT-208E2CC9,SESS-B02AB384,Account Management,0.781,FAQ,0,0,0,Retail,Web,99,0.3589,2026-03-19T03:21:48
CONT-8E14678C,SESS-ECCF35E6,Subscription Management,0.6257,Free Text,0,0,0,Financial Services,IVR,104,0.2867,2026-03-25T07:04:49
CONT-0E28D150,SESS-3A529A2D,Password Reset,0.6666,Free Text,0,0,0,Retail,Partner API,45,0.3594,2026-04-02T13:09:16
CONT-70358479,SESS-5D329C32,Password Reset,0.4787,Handoff,0,0,0,Travel,IVR,109,0.2811,2026-03-16T21:09:21
CONT-F68A3ED3,SESS-65D376B5,Technical Troubleshooting,0.2076,Free Text,1,0,1,Travel,IVR,102,0.2312,2026-03-17T20:25:36
CONT-7C3C969B,SESS-1C114458,Returns & Refunds,0.6759,Free Text,0,0,0,Healthcare,Web,117,0.3625,2026-03-31T04:25:46
CONT-7669585D,SESS-FECB8353,Returns & Refunds,0.4846,Guided Flow,0,0,0,Technology,Kiosk,88,0.2266,2026-04-02T21:51:14
CONT-ED8D694A,SESS-6045410C,General Inquiry,0.5288,Free Text,0,0,0,Financial Services,IVR,22,0.2852,2026-04-02T01:49:27
CONT-FABB31CF,SESS-71954873,Account Management,0.8612,Guided Flow,1,0,0,Technology,Web,45,0.7475,2026-03-28T19:53:13
CONT-51A5E3DD,SESS-C59661DB,Returns & Refunds,0.7669,Handoff,0,0,0,Financial Services,Mobile App,55,0.3445,2026-03-27T21:53:27
CONT-775005A3,SESS-7604863D,Subscription Management,0.8451,Guided Flow,0,0,0,Retail,IVR,100,0.4073,2026-04-05T09:17:49
CONT-6C347E2E,SESS-726BFBC0,Billing Inquiry,0.6653,Guided Flow,0,0,0,Technology,Kiosk,38,0.3368,2026-03-08T23:38:43
CONT-12DE6B83,SESS-D13A1AA1,Account Management,0.6432,Guided Flow,0,0,0,Technology,Web,51,0.276,2026-04-01T00:39:37
CONT-D80C9D09,SESS-BFD66977,General Inquiry,0.4682,Self-Service,0,0,0,Travel,Web,132,0.2662,2026-03-25T10:31:46
CONT-B6C8ED99,SESS-9348DC65,Order Status,0.3969,Escalation,0,0,0,Technology,Partner API,43,0.2174,2026-03-17T08:06:39
CONT-86AF27F5,SESS-C1EF3AC2,Account Management,0.6808,Free Text,0,0,0,Financial Services,Web,269,0.3565,2026-04-05T09:39:24
CONT-CC2A3CB8,SESS-0AA2B759,Account Management,0.5058,Guided Flow,0,0,0,Travel,IVR,57,0.2665,2026-03-30T11:12:36
CONT-0954A0DD,SESS-A1C84AFB,Billing Inquiry,0.5545,Guided Flow,0,0,0,Healthcare,Web,61,0.2731,2026-03-08T12:17:51
CONT-6CD97116,SESS-01F44F1B,Loyalty Program,0.6641,FAQ,0,0,0,Financial Services,Web,149,0.3631,2026-03-20T05:53:52
CONT-4DB46E81,SESS-D3DC13DF,Technical Troubleshooting,0.642,Handoff,0,0,0,Travel,Web,63,0.3364,2026-03-09T21:04:12
CONT-E6E62686,SESS-0211767A,Loyalty Program,0.6499,Handoff,0,0,1,Financial Services,Mobile App,15,0.1472,2026-03-21T07:50:04
CONT-5EAD59F6,SESS-6F9D6770,Technical Troubleshooting,1.0,Self-Service,0,0,0,Financial Services,IVR,65,0.5155,2026-03-19T00:36:17
CONT-95BAA889,SESS-5147FA29,Product Support,0.7151,Handoff,0,0,0,Technology,IVR,33,0.3764,2026-03-30T17:09:15
CONT-4C573B36,SESS-E23161A0,General Inquiry,0.5206,Self-Service,0,0,0,Healthcare,Kiosk,28,0.2964,2026-03-16T06:03:52
CONT-941C0D23,SESS-857CBF6A,Account Management,0.8113,FAQ,1,0,0,Healthcare,IVR,70,0.7168,2026-03-20T12:21:58
CONT-24470636,SESS-BE087580,Product Support,0.8975,Free Text,1,0,0,Retail,IVR,70,0.7694,2026-03-12T15:52:43
CONT-F2DD0D36,SESS-F3757D75,Technical Troubleshooting,0.7922,Guided Flow,0,0,1,Retail,Mobile App,161,0.215,2026-03-07T16:07:15
CONT-D5F7EC48,SESS-9406F07C,General Inquiry,0.8127,Self-Service,0,0,0,Retail,Kiosk,45,0.4206,2026-03-14T09:01:17
CONT-71068E2F,SESS-3DEB5033,Order Status,0.7246,Escalation,0,0,1,Financial Services,IVR,234,0.2601,2026-03-22T02:43:04
CONT-1FE07571,SESS-EE22BB1B,Password Reset,0.2481,FAQ,0,0,0,Travel,IVR,84,0.1731,2026-03-26T09:12:19
CONT-21057CE1,SESS-D11A3DDE,Technical Troubleshooting,0.8423,Self-Service,0,0,0,Retail,IVR,104,0.3938,2026-03-10T08:05:46
CONT-CC041D6C,SESS-8DAF284B,Technical Troubleshooting,0.6151,Escalation,0,1,0,Travel,Kiosk,109,0.0588,2026-03-24T06:42:52
CONT-9C40CA66,SESS-67C121AC,Product Support,0.8199,Handoff,0,0,0,Travel,Web,138,0.4461,2026-04-01T16:15:09
CONT-4891EA8B,SESS-7CF0E419,Loyalty Program,0.6261,FAQ,0,0,0,Financial Services,Kiosk,51,0.3525,2026-03-16T00:59:41
CONT-F8EF7972,SESS-BFDC7425,General Inquiry,0.5865,FAQ,0,1,1,Travel,Kiosk,99,0.0,2026-03-11T19:27:05
CONT-8C203B79,SESS-15D13ACC,Billing Inquiry,0.3814,Free Text,0,1,0,Financial Services,Kiosk,12,0.0,2026-03-24T19:42:51
CONT-456452E6,SESS-A21E1FE2,Billing Inquiry,0.9347,Free Text,0,0,0,Retail,Mobile App,57,0.4864,2026-03-31T08:32:10
CONT-CFA13D92,SESS-86469754,Password Reset,0.9754,FAQ,0,0,0,Healthcare,Mobile App,45,0.5131,2026-03-26T08:33:07
CONT-D9D5C865,SESS-36FD4DA4,Order Status,0.8675,Self-Service,0,0,1,Travel,Kiosk,137,0.3115,2026-03-15T02:00:25
CONT-22F34A49,SESS-4A49615F,Billing Inquiry,0.8404,FAQ,0,0,0,Healthcare,Kiosk,107,0.4684,2026-03-20T01:31:06
CONT-5D9C7E40,SESS-EC5765CB,Billing Inquiry,0.6129,Handoff,0,0,0,Travel,IVR,128,0.3305,2026-03-16T21:47:29
CONT-FE0E0036,SESS-26DCA4C2,Subscription Management,0.8202,Handoff,0,0,0,Financial Services,Web,117,0.4259,2026-04-02T15:29:02
CONT-23F63B1F,SESS-0F3270D3,Loyalty Program,0.6926,Guided Flow,0,0,0,Retail,Kiosk,37,0.3628,2026-03-19T07:10:52
CONT-FF8FA3E1,SESS-9C684770,Loyalty Program,0.7404,Free Text,0,0,0,Healthcare,Partner API,35,0.3403,2026-03-16T19:53:27
CONT-35447F72,SESS-86ADA458,General Inquiry,0.6666,Escalation,0,0,0,Travel,IVR,144,0.3138,2026-03-31T14:16:47
CONT-669DF94A,SESS-CA4DCB4D,Account Management,1.0,Self-Service,0,0,0,Travel,Kiosk,66,0.481,2026-03-27T18:06:20
CONT-41D892D6,SESS-B7664DA7,Billing Inquiry,0.6823,Handoff,1,0,0,Technology,Partner API,19,0.655,2026-03-30T08:55:26
CONT-8F779F62,SESS-03B7B60F,Billing Inquiry,0.7103,Free Text,0,0,1,Healthcare,Web,330,0.1799,2026-04-04T18:51:15
CONT-A6B398A9,SESS-34CCC90D,Order Status,0.82,Self-Service,0,0,0,Retail,Web,59,0.3707,2026-03-11T09:35:51
CONT-009E296B,SESS-4995C8ED,Account Management,0.762,Escalation,0,0,0,Healthcare,IVR,66,0.3659,2026-03-18T08:48:49
CONT-FE768785,SESS-18E5DA1B,Order Status,0.328,FAQ,1,0,0,Technology,Web,21,0.4523,2026-03-26T04:47:52
CONT-EC28CE5E,SESS-DDBDBEC4,Billing Inquiry,0.8685,Escalation,0,0,0,Travel,Kiosk,25,0.4082,2026-03-31T21:14:59
CONT-E279A545,SESS-F229FF19,Order Status,0.8869,Handoff,1,0,0,Travel,IVR,22,0.7741,2026-03-12T20:56:55
CONT-ADAABE9D,SESS-7B127B66,Subscription Management,0.4532,Free Text,0,0,1,Retail,Kiosk,192,0.0996,2026-03-31T15:27:55
CONT-D47DDA2E,SESS-8C2A8FBC,Product Support,0.6922,Free Text,0,0,0,Financial Services,Kiosk,50,0.3609,2026-03-19T23:33:42
CONT-673476E8,SESS-B52AD558,Billing Inquiry,0.5487,Self-Service,0,0,1,Financial Services,Mobile App,100,0.0877,2026-03-08T03:40:55
CONT-0B28AB1F,SESS-AC9661E8,General Inquiry,0.4943,Guided Flow,0,0,0,Healthcare,Web,206,0.2128,2026-03-24T09:22:22
CONT-3EC1B585,SESS-5EED2457,Returns & Refunds,0.5707,FAQ,0,0,0,Financial Services,Web,26,0.2539,2026-03-08T23:43:57
CONT-71700017,SESS-CB278535,Account Management,0.5067,Self-Service,1,0,0,Financial Services,IVR,221,0.5934,2026-03-10T20:23:56
CONT-D575D741,SESS-3F33F757,General Inquiry,0.9175,Free Text,1,0,0,Travel,IVR,21,0.7223,2026-04-02T19:16:32
CONT-814A2044,SESS-0A707853,Returns & Refunds,0.6235,Self-Service,0,0,0,Technology,Web,80,0.2935,2026-04-05T15:08:57
CONT-8723BBFD,SESS-FB7EA5A7,Product Support,0.7309,Self-Service,0,0,0,Technology,Partner API,111,0.3971,2026-03-14T22:28:50
CONT-7111955F,SESS-748B5E2B,Returns & Refunds,0.4478,Self-Service,0,0,0,Travel,Mobile App,79,0.1868,2026-03-30T19:19:48
CONT-200DAE28,SESS-EC4615FE,General Inquiry,0.6219,Escalation,0,0,0,Technology,Kiosk,265,0.2718,2026-03-10T16:30:03
CONT-D97F0C27,SESS-C234C8C8,Product Support,0.6791,Guided Flow,0,0,0,Healthcare,Partner API,146,0.2927,2026-04-03T23:12:39
CONT-2819ABC4,SESS-0EB6ED61,Billing Inquiry,0.5666,FAQ,0,0,0,Financial Services,Mobile App,123,0.3164,2026-03-22T22:56:31
CONT-48B35F21,SESS-F92AD7CA,Billing Inquiry,0.9022,Handoff,0,0,0,Financial Services,Web,66,0.466,2026-03-14T08:07:04
CONT-824F299B,SESS-3AFEE9D0,Password Reset,0.757,FAQ,0,0,0,Financial Services,Kiosk,43,0.3755,2026-03-08T06:33:35
CONT-68A20E89,SESS-014E3146,Subscription Management,0.8698,Self-Service,0,0,0,Retail,IVR,111,0.45,2026-03-19T10:49:15
CONT-C8001D64,SESS-27329CDB,Order Status,0.5138,Handoff,0,0,1,Travel,Web,333,0.0828,2026-03-08T15:35:13
CONT-ED2D539F,SESS-0A5D7305,Returns & Refunds,0.4661,Self-Service,0,0,0,Retail,Mobile App,281,0.242,2026-03-15T19:35:31
CONT-9C884F93,SESS-7B9E1622,General Inquiry,0.4307,Escalation,0,0,0,Healthcare,Partner API,76,0.1729,2026-03-14T08:30:00
CONT-2D2ABCA4,SESS-4C5FABFA,Subscription Management,0.7884,Free Text,0,0,0,Retail,Partner API,32,0.3837,2026-03-25T18:08:08
CONT-E2863CE7,SESS-59862E5A,Subscription Management,0.593,Escalation,0,0,0,Financial Services,IVR,66,0.2671,2026-03-31T16:55:50
CONT-63F83D66,SESS-A6C3C9E0,Account Management,0.4859,Guided Flow,0,0,0,Retail,Kiosk,65,0.267,2026-03-24T22:47:07
CONT-71C21184,SESS-4017F031,Order Status,0.8412,Free Text,1,0,1,Retail,Partner API,226,0.5984,2026-03-21T04:33:33
CONT-A36B0AC9,SESS-99352F59,Product Support,0.8434,FAQ,0,0,0,Technology,IVR,175,0.3976,2026-03-23T01:55:12
CONT-CE47B140,SESS-A9C0AB1B,Subscription Management,0.8612,Free Text,0,0,0,Financial Services,Partner API,166,0.4583,2026-03-18T16:58:07
CONT-2709AEBF,SESS-FB840B07,Technical Troubleshooting,0.6806,Handoff,0,0,0,Retail,Partner API,48,0.3121,2026-03-29T08:39:10
CONT-557C92A0,SESS-49290A23,Loyalty Program,0.9303,FAQ,0,0,0,Healthcare,Kiosk,147,0.4614,2026-03-28T12:36:33
CONT-9FB17496,SESS-9C944A2E,Billing Inquiry,0.7503,FAQ,0,0,0,Technology,Partner API,33,0.3397,2026-03-30T04:46:46
CONT-E60E0371,SESS-FD7414F6,Subscription Management,0.8318,Self-Service,0,0,0,Travel,Kiosk,182,0.4015,2026-03-07T02:39:31
CONT-57DD96A9,SESS-2687C858,Technical Troubleshooting,0.5597,Guided Flow,0,0,0,Healthcare,Mobile App,98,0.2853,2026-04-01T02:49:28
CONT-804067AD,SESS-C7975E99,Account Management,0.8568,Escalation,1,0,0,Travel,Mobile App,37,0.7628,2026-03-12T05:17:27
CONT-5DBA3F91,SESS-02D08CCE,General Inquiry,1.0,Escalation,0,0,0,Financial Services,Kiosk,92,0.4987,2026-03-22T21:12:15
CONT-DD42E581,SESS-EF4F6F26,Product Support,0.4978,FAQ,0,0,0,Healthcare,Partner API,72,0.2381,2026-04-04T22:23:13
CONT-1FC36398,SESS-04C3A505,General Inquiry,0.6603,Handoff,0,0,1,Travel,Mobile App,39,0.2213,2026-04-04T06:29:35
CONT-28116D7D,SESS-EB0902CB,Loyalty Program,0.9377,Guided Flow,0,0,0,Technology,Web,112,0.4259,2026-03-20T18:29:51
CONT-22F34A49,SESS-2CB02037,Product Support,0.6529,FAQ,0,0,0,Travel,Kiosk,18,0.3075,2026-03-29T07:12:12
CONT-5EAD59F6,SESS-1998DD5B,Returns & Refunds,0.3943,Handoff,0,0,0,Technology,Mobile App,108,0.219,2026-03-28T22:12:29
CONT-C74A7C87,SESS-293C488A,Product Support,0.7527,FAQ,0,0,0,Technology,Partner API,49,0.3707,2026-03-14T00:50:03
CONT-6C5C9D43,SESS-DBA35827,Password Reset,0.7996,Guided Flow,0,0,0,Financial Services,IVR,47,0.3576,2026-03-21T00:11:31
CONT-EE221EA8,SESS-C21276EB,Billing Inquiry,0.4848,Free Text,0,0,1,Travel,Kiosk,203,0.1237,2026-04-03T22:03:19
CONT-DF04C6B3,SESS-896E8A68,Product Support,0.6849,Escalation,0,0,0,Healthcare,Mobile App,52,0.3093,2026-03-11T00:15:26
CONT-5F7B20CC,SESS-36FB0431,Billing Inquiry,0.651,Free Text,0,0,0,Travel,Web,100,0.3165,2026-04-03T11:41:34
CONT-C82BBCBB,SESS-4D70E308,Account Management,0.5908,Self-Service,0,0,0,Technology,Kiosk,114,0.2982,2026-03-17T09:56:18
CONT-B7C5691F,SESS-D6E28287,General Inquiry,0.5207,Guided Flow,0,0,0,Technology,Partner API,49,0.2526,2026-03-11T01:01:49
CONT-93CF6E61,SESS-435E7782,Product Support,0.8859,Guided Flow,0,0,0,Technology,Kiosk,24,0.424,2026-03-23T09:31:42
CONT-9C0F459F,SESS-FF325319,Returns & Refunds,0.9265,Free Text,0,0,0,Financial Services,IVR,31,0.4184,2026-03-26T06:26:44
CONT-A73C6078,SESS-D83D84FC,Password Reset,0.642,Handoff,0,0,0,Travel,Partner API,78,0.3112,2026-04-01T00:29:59
CONT-0FD1F3BD,SESS-95717462,Password Reset,0.7321,Guided Flow,0,0,0,Financial Services,IVR,38,0.3225,2026-03-31T05:23:21
CONT-57A0EE67,SESS-0C21A62F,Product Support,0.5679,Self-Service,0,0,0,Retail,Kiosk,172,0.3007,2026-03-24T06:58:32
CONT-88880D61,SESS-72834034,Password Reset,0.6302,FAQ,0,0,0,Healthcare,Kiosk,25,0.2742,2026-03-16T09:15:09
CONT-75D5C93C,SESS-785FABD5,Billing Inquiry,0.4488,Guided Flow,0,0,0,Travel,Web,92,0.1796,2026-03-16T16:56:50
